subject,class_year,section,theme,subtheme,lesson_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,mgmonth_id,subtheme_umits,hw_umits,hw_ids,les_id
obs,1,Право,Норма права. Нормативный правовой акт,Норма права,,,,"513,514,515",266,1332,2786,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","513,514,515",,,
obs,1,Право,Юридическая ответственность,Юридическая ответственность,,,,"516,517,518,519",266,1333,2787,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","516,517,518,519",,,
obs,1,Право,Гражданское право,Гражданское право,,,,"525,529,530,531,532,533,534,535,536,537,538,539,542",266,1334,2788,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","525,529,530,531,532,533,534,535,536,537,538,539,542",,,
obs,1,Право,Право на труд и трудовые правоотношения,Трудовое право,,,,"543,544,545,546,547,548,549,550,551,552,572",266,1335,2789,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","543,544,545,546,547,548,549,550,551,552,572",,,
obs,1,Право,Семейные правоотношения. Права и обязанности родителей и детей,Семейное право,,,,"553,554,555,556,557",266,1336,2790,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","553,554,555,556,557",,,
obs,1,Право,Международно-правовая защита жертв вооруженных конфликтов,международное гуманитарное право,,,,"558,559",266,1337,2791,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","558,559",,,
obs,1,Право,Правоохранительные органы. Судебная система,Правоохранение и защита,,,,"564,565,566,567,568,569",266,1338,2792,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107","564,565,566,567,568",,,
obs,1,Право,Основные понятия и институты уголовного права,Уголовное право,,,,570,266,1339,2793,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107",570,,,
obs,1,Право,Административные правоотношения,Административное право,,,,571,266,1340,2794,47,,"3459,3501,6771,3543,3585,6813,3627,3669,6855,3711,3753,6897,3795,3837,6939,3883,3925,6981,3967,4009,7023,4051,4093,7066,4135,4177,7107",571,,,
obs,1,Экономика,Введение в экономику,Введение в экономику,https://umschool.net/lessons/access/65f9CK5ZS9qGDAv2VGSmJHmS5ibIly2PacZkaV7H6mkEpKzgT4e5g0S,,,"601,602,603,604",267,1342,2796,47,,"3543,3585,6813","601,602,603,604","601,602,618,1113","211237,211279,211285,211290,211296,211306,211310,211318",31149
obs,1,Экономика,Факторы производства,Факторы производства,https://umschool.net/lessons/access/9OVAa307hZzVLb97ln1m0D2OoYEBZSpHTlReRsJts8a9wVOTuy8GFlV,,,"605,606,607,608,609,610,611,612,615",267,1343,2797,47,,"3543,3585,6813","605,606,607,608,609,610,611,612,615","605,606,607,608,609,610,611,612,615,618,620,1113","132459,137704,140228,221280,274582",31160
obs,1,Экономика,Торговля и обмен,Торговля и обмен,https://umschool.net/lessons/access/LMQmLgWzKhflPpdJ5TK2wUbLkwZS0JQA5LY8zQgGPF6FNwKzUhz6BZN,,,"616,617,618,621,622",267,1344,2798,47,,"3543,3585,6813","616,617,618,621,622","7,601,602,605,1113","231235,231241,231275,231290,231303",31158
obs,1,Экономика,"Производство, производительность труда. Разделение труда и специализация",Разделение труда и специализация,https://umschool.net/lessons/access/ITJ6xAUMUoUrfLvX6hYIfFiyrTmP4HsSvB7gRuaKC1aepYaGTjPacWI,,,"619,62",267,1345,2799,47,,"3543,3585,6813",619,"113,605,606,608,618,619,620,625,627,823,824,1113","132458,138099,138104,138885,211847,236339",40785
obs,1,Экономика,Заработная плата,Заработная плата,https://umschool.net/lessons/access/Zt3NkAlAMEMU08uT8BM0tBWdf0QLzOZVueRusH6zdwDmj1nhXlfzrW1,,,"623,624,625",267,1346,2800,47,,"3543,3585,6813","623,624,625","606,608,620,623,624,625,703,722,723,724,725,727,728,729,730,833,1113","151794,181107,226887,226892,226911,227305,227314,231082,244994,244997,245029",31150
obs,1,Макроэкономика,Экономические системы и собственность,Экономические системы,https://umschool.net/lessons/access/4TH8CDq2brd0CZtyI9QXjpqq53PxJjWYnrYEsFCHMYPBRDyV8E0FhK6,,,"701,702,703,704,705,706",268,1347,2801,47,,"3543,3585,6813","701,702,703,704,705,706","701,702,703,704,705,1113","136366,147845,230501,230805,270176,270179",31163
obs,1,Макроэкономика,Рынок и рыночный механизм,Конкуренция,https://umschool.net/lessons/access/vsY8NqTgqDuPO03Gk6JZ1kXoBpLY9VXRp8l6xMBiHo9w8vg0bAh7qBr,,,"707,708,709,710,711,712,713,714",268,1348,2802,47,,"3543,3585,6813","707,708,709,710,711,712,713,714","616,701,702,703,704,708,709,710,711,831,833,834,835,1113","132482,230692,230708,230741,232870,244466,245221,245314,245512,245522",31152
obs,1,Макроэкономика,"Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания","Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания",https://umschool.net/lessons/access/xFdL0L7h7pQL75SfB9mQiVQuwF8wgM3ggtjz8RlpokwpfpqTgsrZJ5a,,,716,268,1349,2803,47,,"3543,3585,6813",716,"821,827,828,1106","134614,134620,134621",48658
obs,1,Макроэкономика,"Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания",Учимся решать задание №7,https://umschool.net/lessons/access/NjxYJmNsd4I5Ci0EEKhSDVCHZrzpGjWqxLm1EfOZY8punWBEFStcy2S,,,717,268,1349,2804,47,,"3543,3585,6813",717,"1001,1002,1003,1006,1007,1113","232597,2326",48688
obs,1,Макроэкономика,"Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания",Учимся решать задание №8,https://umschool.net/lessons/access/BgRnLGa2yF5nvbd8FUtRG0LPdoybREGXV6fmXZLxzRDDL8WJNn8xJ6e,,,718,268,1349,2805,47,,"3543,3585,6813",718,"732,735,750,751,752,1113","222925,222932,222949,222960,222969,223484,223491",48689
obs,1,Макроэкономика,"Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания",Учимся решать задание №9,https://umschool.net/lessons/access/qoA7cy4PLu5NIsZ1aFXoAlBNZC0S6cPU6uKsEtYw0ObGjosP8EMg9fi,,,719,268,1349,2806,47,,"3543,3585,6813",719,,,48690
obs,1,Макроэкономика,"Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания",Учимся решать задание №10,https://umschool.net/lessons/access/jmHuQQbGMHTwcaQME9Hnt2YD3GRrrDTQQLOvqepqGhFUCIXCXpoMynW,,,720,268,1349,2807,47,,"3543,3585,6813",720,"901,904,908,911,927,929,933,1113","123258,134626,220086",48686
obs,1,Макроэкономика,"Банковские услуги, предоставляемые гражданам. Формы дистанционного банковского обслуживания",Учимся решать задание №11,https://umschool.net/lessons/access/mj59r0DZvq2slLNwn1dSQhMxeNdIWlkguCwv2TW8KuUhG24tuSMkOjH,,,721,268,1349,2808,47,,"3543,3585,6813",721,"903,922,927,1113","137320,1391",48687
obs,1,Макроэкономика,Рынок и рыночный механизм,Безработица,https://umschool.net/lessons/access/tjobow1DEYlBom6s9Mn9Ho21LEa2wpDMnYMe3eZHiHRTdiitwz2niCU,,,"722,723,724,725,726,727,728,729,730,731",268,1348,2809,47,,"3543,3585,6813","722,723,724,725,726,727,728,729,730,731","723,725,727,728,729,730,1113","236348,270191,270193",48659
obs,1,Макроэкономика,Деньги,Инфляция,https://umschool.net/lessons/access/YYaA7DDfxCSnIVxQfAkwRtoT3F3rL2Jaod2rkaX5fHvfYezNKIWtfyd,,,"732,733,734,735",268,1350,2810,47,,"3543,3585,6813","732,733,734,735","732,735,1113","222949,222953,222957,223498",31151
obs,1,Макроэкономика,Экономические цели и функции государства,Экономическая политика государства,https://umschool.net/lessons/access/RFkMgsT8tGjSnXKXgQj2lzNtGXS4TSo469Y1FJyP35tgWyAWDtOiNqZ,,,"742,743",268,1351,2811,47,,"3543,3585,6813","742,743","314,626,702,703,742,743,1113","151482,176529,242935,242958,270304",31162
obs,1,Макроэкономика,"Налоги, уплачиваемые гражданами",Налоги,https://umschool.net/lessons/access/CXFhgDCnOT2F6GCa7kALGNdxn7xPLXpwdOrLTDRVFEG4nDRwUQ6szSS,,,"744,745,746,747,748,749",268,1352,2812,47,,"3543,3585,6813","744,745,746,747,748,749","744,745,747,748,749,769,1113","153552,232877,240702,240722,240754,240764,240804",31154
obs,1,Макроэкономика,Экономические цели и функции государства,Бюджет,https://umschool.net/lessons/access/MjjzrSfNfRnkoWxOLYiJsSfmXOR5UkdbD6jfwdpoMYLubVLAJUjzYtO,,,"750,751,752,753,754",268,1351,2813,47,,"3543,3585,6813","750,751,752,753,754","428,718,720,732,744,750,751,752,1113","125583,155130,155152,155155,155157,155159,223505,223513,223515",31148
obs,1,Микроэкономика,Предпринимательская деятельность и предпринимательство,Предпринимательство,https://umschool.net/lessons/access/mKtksQWi5lMj3WodMe9jSljO1K4dOrpYtcMOkZbgzCHekIkkCaUiID5,,,"801,802,803,804,805,806,807,808,809,810,811,812,823,824,825,826",269,1353,2814,47,,"3543,3585,6813","811,812,823,824,825,826,801,802,803,804,805,806,807,808,809,810","823,824,1113","135273,135275,150425,150430",31156
obs,1,Микроэкономика,Предпринимательская деятельность и предпринимательство,Маркетинг и формы предпринимательства,https://umschool.net/lessons/access/eIYhxaVvSpkSfa6D5jSr2nnLGqPDaTxLTXSBd4klHoBF9vh7btfnuVX,,16,"813,814,815,816,817,818,819,820,821",269,1353,2815,47,,"3543,3585,6813","813,814,815,816,817,818,819,820,821","823,824,1113","134632,135273,135275,150425,150430",31153
obs,1,Микроэкономика,"Банковские услуги, предоставляемые гражданам: депозит, кредит, платежная карта, электронные деньги, денежный перевод, обмен валюты. Формы дистанционного банковского обслуживания: банкомат, мобильный банкинг, онлайн-банкинг",Учимся решать задание №6,https://umschool.net/lessons/access/1xfuVTSwXZel9ObUZ8CTkUJqGfWzbSGgvsVuYCopkwA1uP2LpUBhnaH,,,"822,827",269,1354,2816,47,,"3543,3585,6813","822,827",,,31159
obs,1,Навыки и умения,Финансовая грамотность,Финансовая грамотность,https://umschool.net/lessons/access/XQUulWFq0qYKkx4pFXFqxzIhGZhVkzhYO0bNfLmLopb4Q6aUuJg6BYn,,,1106,272,1364,2828,47,,"3543,3585,6813",1106,"827,828,1106","148976,2736",48692
rus,4,Орфография,Правописание личных окончаний глаголов и суффиксов причастий,Правописание личных окончаний глаголов,,,,"55,56,57,58,61",273,1366,2830,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078","55,56,57,58,61",,,
rus,4,Орфография,Правописание личных окончаний глаголов и суффиксов причастий,Правописание гласных в суффиксах причастий,,,,"59,6",273,1366,2831,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078","6,59",,,
rus,4,Орфография,Правописание -Н- и -НН- в различных частях речи,Правописание -Н- и -НН- в суффиксах отыменных прилагательных,,,,"78,79,80,81",273,1367,2832,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078","78,79,80,81",,,
rus,4,Орфография,Правописание -Н- и -НН- в различных частях речи,Правописание -Н- и -НН- в отглагольных прилагательных и причастиях,,,1,82,273,1367,2833,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078",82,,,
rus,4,Орфография,Правописание -Н- и -НН- в различных частях речи,Правописание -Н- и -НН- в существительных и наречиях,,,3,"83,84",273,1367,2834,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078","83,84",,,
rus,4,Пунктуация,Пунктуационный анализ,Знаки препинания при введении прямой речи,,,6,101,274,1368,2835,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078",101,,,
rus,4,Пунктуация,"Знаки препинания в предложениях со словами и конструкциями, грамматически не связанными с членами предложения",Знаки препинания при обращении и вводных конструкциях,,,14,"111,112",274,1369,2836,62,,"3489,3531,6743,3573,3615,6784,3657,3699,6826,3741,3783,6868,3825,3867,6910,3913,3955,6952,3997,4039,6994,4081,4123,7036,4165,4207,7078","111,112",,,
